Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary,Year,Month,Hour,Month_sin,Month_cos,Hour_sin,Hour_cos,Wind Bearing (degrees)_sin,Wind Bearing (degrees)_cos,Heavy_Cloud,New_Summary
Partly Cloudy,rain,21.1833333333333,21.1833333333333,0.57,11.2378,311,11.3988,0,1012.97,Partly cloudy throughout the day.,2010,6,15,1.22464679914735E-16,-1,-0.816969893010442,-0.576680322114867,-0.744704275672676,0.667394592272694,False,Light Cloud
Mostly Cloudy,rain,21.1555555555555,21.1555555555555,0.62,9.2575,309,9.982,0,1012.97,Partly cloudy throughout the day.,2010,6,16,1.22464679914735E-16,-1,-0.94226092211882,-0.334879612170986,-0.767604679763283,0.640923595762792,True,Heavy Cloud / Rain
Mostly Cloudy,rain,19.0888888888889,19.0888888888889,0.8,4.3953,267,10.3523,0,1012.72,Partly cloudy throughout the day.,2010,6,18,1.22464679914735E-16,-1,-0.979084087682323,0.203456013052633,-0.999224735751843,-0.039369118121445,True,Heavy Cloud / Rain
Partly Cloudy,rain,17.0388888888889,17.0388888888889,0.81,9.4668,271,9.982,0,1011.69,Partly cloudy throughout the day.,2010,6,5,1.22464679914735E-16,-1,0.979084087682323,0.203456013052634,-0.999530989041473,0.030623552141682,False,Light Cloud
Mostly Cloudy,rain,20.0888888888889,20.0888888888889,0.66,14.9247,302,11.4471,0,1011.31,Partly cloudy throughout the day.,2010,6,9,1.22464679914735E-16,-1,0.631087944326053,-0.77571129070442,-0.840176614468315,0.542312876945183,True,Heavy Cloud / Rain
Mostly Cloudy,rain,20.9555555555556,20.9555555555556,0.6,21.9765,319,11.4954,0,1010.92,Partly cloudy throughout the day.,2010,6,10,1.22464679914735E-16,-1,0.398401089846241,-0.917211301505453,-0.644276086679062,0.764792994302062,True,Heavy Cloud / Rain
Mostly Cloudy,rain,17.8833333333333,17.8833333333333,0.72,11.753,321,10.3523,0,1009.93,Partly cloudy throughout the day.,2010,6,18,1.22464679914735E-16,-1,-0.979084087682323,0.203456013052633,-0.617116213637872,0.786872021910334,True,Heavy Cloud / Rain
Mostly Cloudy,rain,16.4277777777778,16.4277777777778,0.85,6.3273,324,14.168,0,1010.7,Partly cloudy throughout the day.,2010,6,21,1.22464679914735E-16,-1,-0.519583950035434,0.854419404546488,-0.574969453538251,0.818174875865744,True,Heavy Cloud / Rain
Overcast,rain,14.4,14.4,0.95,6.4078,310,6.2951,0,1010.72,Overcast throughout the day.,2010,6,1,1.22464679914735E-16,-1,0.269796771157024,0.962917287347799,-0.756270303917195,0.654259296772306,True,Heavy Cloud / Rain
Foggy,rain,13.2888888888889,13.2888888888889,1,6.2951,319,2.9141,0,1010.72,Overcast throughout the day.,2010,6,2,1.22464679914735E-16,-1,0.519583950035434,0.854419404546488,-0.644276086679062,0.764792994302062,True,Heavy Cloud / Rain
Overcast,rain,16.1166666666667,16.1166666666667,0.88,10.3845,322,7.2611,0,1011.64,Overcast throughout the day.,2010,6,9,1.22464679914735E-16,-1,0.631087944326053,-0.77571129070442,-0.603250640119977,0.797551669294747,True,Heavy Cloud / Rain
Partly Cloudy,rain,15.6666666666667,15.6666666666667,0.96,10.7709,333,8.05,0,1015.33,Mostly cloudy throughout the day.,2010,6,0,1.22464679914735E-16,-1,0,1,-0.439506896002791,0.898239215557856,False,Light Cloud
Mostly Cloudy,rain,20.0166666666667,20.0166666666667,0.69,24.3432,1,11.2056,0,1015.11,Mostly cloudy throughout the day.,2010,6,13,1.22464679914735E-16,-1,-0.398401089846242,-0.917211301505453,0.017501015425829,0.999846845501382,True,Heavy Cloud / Rain
Mostly Cloudy,rain,22.1055555555556,22.1055555555556,0.69,15.3755,0,9.982,0,1014.55,Mostly cloudy throughout the day.,2010,6,16,1.22464679914735E-16,-1,-0.94226092211882,-0.334879612170986,0,1,True,Heavy Cloud / Rain
Mostly Cloudy,rain,17.8,17.8,0.87,6.0214,0,15.8263,0,1016.22,Mostly cloudy throughout the day.,2010,6,20,1.22464679914735E-16,-1,-0.730835964278124,0.682553143218654,0,1,True,Heavy Cloud / Rain
Partly Cloudy,rain,17.9333333333333,17.9333333333333,0.95,6.4883,331,11.6886,0,1015.24,Partly cloudy throughout the day.,2010,6,0,1.22464679914735E-16,-1,0,1,-0.470673048315574,0.88230770232914,False,Light Cloud
Partly Cloudy,rain,20.1166666666667,20.1166666666667,0.92,7.7924,330,11.2056,0,1014.81,Partly cloudy throughout the day.,2010,6,19,1.22464679914735E-16,-1,-0.887885218402375,0.460065037731152,-0.486042243329636,0.87393531665627,False,Light Cloud
Partly Cloudy,rain,19.95,19.95,0.9,10.7226,331,14.9086,0,1015.42,Partly cloudy throughout the day.,2010,6,20,1.22464679914735E-16,-1,-0.730835964278124,0.682553143218654,-0.470673048315574,0.88230770232914,False,Light Cloud
Clear,rain,18.4722222222222,18.4722222222222,0.95,10.7387,333,14.9569,0,1014.25,Partly cloudy starting in the morning.,2010,6,0,1.22464679914735E-16,-1,0,1,-0.439506896002791,0.898239215557856,False,Clear
Partly Cloudy,rain,26.1333333333333,26.1333333333333,0.59,17.4524,0,11.27,0,1014.62,Partly cloudy starting in the morning.,2010,6,10,1.22464679914735E-16,-1,0.398401089846241,-0.917211301505453,0,1,False,Light Cloud
Partly Cloudy,rain,21.1111111111111,21.1111111111111,0.81,10.9158,341,9.982,0,1013.82,Partly cloudy starting in the morning.,2010,6,19,1.22464679914735E-16,-1,-0.887885218402375,0.460065037731152,-0.309849141174302,0.95078573280921,False,Light Cloud
Foggy,rain,11.2111111111111,11.2111111111111,0.99,10.465,171,2.4633,0,1008.86,Mostly cloudy throughout the day.,2010,6,3,1.22464679914735E-16,-1,0.730835964278124,0.682553143218654,0.148218098934677,-0.988954698228483,True,Heavy Cloud / Rain
Partly Cloudy,rain,15.9722222222222,15.9722222222222,0.8,8.4203,235,11.4471,0,1010.65,Mostly cloudy throughout the day.,2010,6,9,1.22464679914735E-16,-1,0.631087944326053,-0.77571129070442,-0.825651470325645,-0.564180511493529,False,Light Cloud
Partly Cloudy,rain,17.15,17.15,0.75,12.3487,272,11.27,0,1011.17,Mostly cloudy throughout the day.,2010,6,14,1.22464679914735E-16,-1,-0.631087944326053,-0.77571129070442,-0.998841963115568,0.048111669264716,False,Light Cloud
Mostly Cloudy,rain,17.1722222222222,17.1722222222222,0.72,9.0965,301,11.27,0,1011.18,Mostly cloudy throughout the day.,2010,6,16,1.22464679914735E-16,-1,-0.94226092211882,-0.334879612170986,-0.849538963665218,0.52752587539819,True,Heavy Cloud / Rain
Mostly Cloudy,rain,13.3777777777778,13.3777777777778,0.9,10.4167,240,9.982,0,1011.31,Mostly cloudy throughout the day.,2010,6,21,1.22464679914735E-16,-1,-0.519583950035434,0.854419404546488,-0.871800291026342,-0.489861462626307,True,Heavy Cloud / Rain
Clear,rain,18.7333333333333,18.7333333333333,0.93,11.0446,340,15.8263,0,1013.96,Partly cloudy starting in the morning.,2010,6,23,1.22464679914735E-16,-1,-2.44929359829471E-16,1,-0.32644140216099,0.945217441097638,False,Clear
Partly Cloudy,rain,29.7888888888889,30.75,0.5,16.1161,0,11.4471,0,1012.84,Partly cloudy starting in the morning.,2010,6,15,1.22464679914735E-16,-1,-0.816969893010442,-0.576680322114867,0,1,False,Light Cloud
Mostly Cloudy,rain,23.1666666666667,23.1666666666667,0.66,12.1233,27,11.27,0,1012.99,Partly cloudy starting in the morning.,2010,6,17,1.22464679914735E-16,-1,-0.997668769190539,-0.068242413364671,0.455159681912056,0.890409829214455,True,Heavy Cloud / Rain
Overcast,rain,21.8944444444444,21.8944444444444,0.84,7.7602,347,14.168,0,1014.75,Partly cloudy starting in the morning.,2010,6,21,1.22464679914735E-16,-1,-0.519583950035434,0.854419404546488,-0.208482303744865,0.978026139234138,True,Heavy Cloud / Rain
Overcast,rain,12.25,12.25,0.96,10.8997,240,11.27,0,1011.25,Foggy starting in the evening continuing until night.,2010,6,22,1.22464679914735E-16,-1,-0.269796771157025,0.962917287347799,-0.871800291026342,-0.489861462626307,True,Heavy Cloud / Rain
Mostly Cloudy,rain,14.5833333333333,14.5833333333333,0.96,5.635,302,3.9767,0,1016.6,Foggy starting in the evening continuing until night.,2010,6,0,1.22464679914735E-16,-1,0,1,-0.840176614468315,0.542312876945183,True,Heavy Cloud / Rain
Mostly Cloudy,rain,17.3388888888889,17.3388888888889,0.98,8.7262,238,6.1985,0,1013.06,Foggy starting in the evening continuing until night.,2010,6,14,1.22464679914735E-16,-1,-0.631087944326053,-0.77571129070442,-0.854122731360408,-0.520071494867232,True,Heavy Cloud / Rain
Overcast,rain,15.5833333333333,15.5833333333333,0.96,6.3756,334,7.0357,0,1017.19,Foggy starting in the evening continuing until night.,2010,6,21,1.22464679914735E-16,-1,-0.519583950035434,0.854419404546488,-0.423719485176931,0.905793463147861,True,Heavy Cloud / Rain
Foggy,rain,14.8833333333333,14.8833333333333,1,10.8675,350,2.5921,0,1018.23,Foggy until morning.,2010,6,2,1.22464679914735E-16,-1,0.519583950035434,0.854419404546488,-0.156866610836707,0.987619798507809,True,Heavy Cloud / Rain
Partly Cloudy,rain,23.0222222222222,23.0222222222222,0.59,19.3844,22,11.3988,0,1019.99,Foggy until morning.,2010,6,12,1.22464679914735E-16,-1,-0.136166649096246,-0.990685946036331,0.375598058743985,0.926782659671484,False,Light Cloud
Clear,rain,13.5666666666667,13.5666666666667,0.92,6.2951,325,15.3111,0,1020.38,Foggy until morning.,2010,6,21,1.22464679914735E-16,-1,-0.519583950035434,0.854419404546488,-0.560562503256322,0.828112117978602,False,Clear
Partly Cloudy,rain,11.5777777777778,11.5777777777778,1,6.1502,340,14.9086,0,1019.92,Partly cloudy starting overnight.,2010,6,1,1.22464679914735E-16,-1,0.269796771157024,0.962917287347799,-0.32644140216099,0.945217441097638,False,Light Cloud
Partly Cloudy,rain,13.6888888888889,13.6888888888889,0.93,4.8944,341,9.982,0,1019.7,Partly cloudy starting overnight.,2010,6,4,1.22464679914735E-16,-1,0.887885218402375,0.460065037731152,-0.309849141174302,0.95078573280921,False,Light Cloud
Partly Cloudy,rain,26.0388888888889,26.0388888888889,0.47,1.288,317,9.982,0,1016.96,Partly cloudy starting overnight.,2010,6,14,1.22464679914735E-16,-1,-0.631087944326053,-0.77571129070442,-0.670646629921371,0.741776986549938,False,Light Cloud
Partly Cloudy,rain,19.7888888888889,19.7888888888889,0.78,3.1556,158,9.982,0,1015.37,Partly cloudy starting overnight.,2010,6,19,1.22464679914735E-16,-1,-0.887885218402375,0.460065037731152,0.367473547992272,-0.930033973318164,False,Light Cloud
Partly Cloudy,rain,16.3944444444444,16.3944444444444,0.91,3.1395,158,15.8263,0,1015.17,Partly cloudy until night.,2010,6,23,1.22464679914735E-16,-1,-2.44929359829471E-16,1,0.367473547992272,-0.930033973318164,False,Light Cloud
Partly Cloudy,rain,22.8055555555556,22.8055555555556,0.73,10.8353,131,9.982,0,1013.55,Partly cloudy until night.,2010,6,7,1.22464679914735E-16,-1,0.94226092211882,-0.334879612170986,0.75051602657153,-0.660852248130611,False,Light Cloud
Partly Cloudy,rain,25.1388888888889,25.1388888888889,0.62,12.2038,126,11.4471,0,1013.33,Partly cloudy until night.,2010,6,9,1.22464679914735E-16,-1,0.631087944326053,-0.77571129070442,0.805401260854917,-0.592729962979189,False,Light Cloud
Partly Cloudy,rain,27.8055555555556,27.6333333333333,0.42,4.9427,179,10.3523,0,1011.26,Partly cloudy until night.,2010,6,15,1.22464679914735E-16,-1,-0.816969893010442,-0.576680322114867,0.008750842777064,-0.999961710642308,False,Light Cloud
Partly Cloudy,rain,17.0166666666667,17.0166666666667,0.88,3.2039,149,15.8263,0,1011.67,Partly cloudy until night.,2010,6,1,1.22464679914735E-16,-1,0.269796771157024,0.962917287347799,0.508815428782494,-0.860875635288215,False,Light Cloud
Partly Cloudy,rain,17.0222222222222,17.0222222222222,0.93,0,0,9.8049,0,1011.8,Partly cloudy until night.,2010,6,4,1.22464679914735E-16,-1,0.887885218402375,0.460065037731152,0,1,False,Light Cloud
Clear,rain,26.1833333333333,26.1833333333333,0.59,11.0124,159,9.982,0,1012.15,Partly cloudy until night.,2010,6,8,1.22464679914735E-16,-1,0.816969893010442,-0.576680322114867,0.351140728851688,-0.93632269466328,False,Clear
Partly Cloudy,rain,27.2888888888889,27.7388888888889,0.51,7.7602,130,11.2056,0,1012.44,Partly cloudy until night.,2010,6,10,1.22464679914735E-16,-1,0.398401089846241,-0.917211301505453,0.761966667054504,-0.647616243077527,False,Light Cloud
Partly Cloudy,rain,28.95,28.3444444444444,0.38,2.4311,67,10.3523,0,1010.75,Partly cloudy until night.,2010,6,15,1.22464679914735E-16,-1,-0.816969893010442,-0.576680322114867,0.921772696321957,0.387730700764525,False,Light Cloud
Clear,rain,28.8388888888889,28.5,0.41,4.83,149,9.982,0,1010.53,Partly cloudy until night.,2010,6,16,1.22464679914735E-16,-1,-0.94226092211882,-0.334879612170986,0.508815428782494,-0.860875635288215,False,Clear
Partly Cloudy,rain,22.6444444444445,22.6444444444445,0.74,10.8997,110,11.9784,0,1011.75,Partly cloudy until night.,2010,6,20,1.22464679914735E-16,-1,-0.730835964278124,0.682553143218654,0.937850135184186,-0.347040522035977,False,Light Cloud
Partly Cloudy,rain,21.8444444444444,21.8444444444444,0.75,9.982,109,14.5222,0,1011.87,Partly cloudy until night.,2010,6,21,1.22464679914735E-16,-1,-0.519583950035434,0.854419404546488,0.943780060746493,-0.33057404153585,False,Light Cloud
Partly Cloudy,rain,30.0277777777778,30.0166666666667,0.42,9.3058,171,10.3523,0,1013.09,Partly cloudy starting in the morning.,2010,6,12,1.22464679914735E-16,-1,-0.136166649096246,-0.990685946036331,0.148218098934677,-0.988954698228483,False,Light Cloud
Partly Cloudy,rain,30.1388888888889,30.0611111111111,0.42,8.0983,150,10.3523,0,1012.29,Partly cloudy starting in the morning.,2010,6,15,1.22464679914735E-16,-1,-0.816969893010442,-0.576680322114867,0.49367130363771,-0.869648574979942,False,Light Cloud
Partly Cloudy,rain,22.0944444444444,22.0944444444444,0.76,6.3112,105,14.168,0,1013.21,Partly cloudy starting in the morning.,2010,6,21,1.22464679914735E-16,-1,-0.519583950035434,0.854419404546488,0.964592047263561,-0.263746435721684,False,Light Cloud
Mostly Cloudy,rain,3.31666666666667,3.31666666666667,0.94,3.381,42,5.0393,0,1012.52,Mostly cloudy throughout the day.,2010,3,0,1,6.12323399573677E-17,0,1,0.670646629921371,0.741776986549938,True,Heavy Cloud / Rain
Partly Cloudy,rain,12.05,12.05,0.58,12.2682,143,11.0285,0,1011.51,Mostly cloudy throughout the day.,2010,3,12,1,6.12323399573677E-17,-0.136166649096246,-0.990685946036331,0.596248292775857,-0.802800083060457,False,Light Cloud
Mostly Cloudy,rain,5.48888888888889,5.48888888888889,0.93,1.3685,29,9.982,0,1012.47,Mostly cloudy throughout the day.,2010,3,20,1,6.12323399573677E-17,-0.730835964278124,0.682553143218654,0.486042243329636,0.87393531665627,True,Heavy Cloud / Rain
Partly Cloudy,rain,4.78333333333333,4.78333333333333,0.93,3.5903,11,9.982,0,1012.88,Mostly cloudy throughout the day.,2010,3,21,1,6.12323399573677E-17,-0.519583950035434,0.854419404546488,0.191333923192564,0.981525002145,False,Light Cloud
Partly Cloudy,snow,-1.71666666666667,-7.44444444444445,0.66,20.3987,50,15.8263,0,1025.87,Mostly cloudy throughout the day.,2010,3,23,1,6.12323399573677E-17,-2.44929359829471E-16,1,0.767604679763283,0.640923595762792,False,Light Cloud
Overcast,rain,2.78333333333333,-0.900000000000001,0.61,14.6027,117,9.982,0,1021.54,Mostly cloudy throughout the day.,2010,3,14,1,6.12323399573677E-17,-0.631087944326053,-0.77571129070442,0.88840977139738,-0.459051280453127,True,Heavy Cloud / Rain
Foggy,snow,-1.08333333333333,-1.08333333333333,0.96,3.8962,116,1.449,0,1017.82,Foggy until morning.,2010,3,23,1,6.12323399573677E-17,-2.44929359829471E-16,1,0.896307570984731,-0.443432901570747,True,Heavy Cloud / Rain
Overcast,rain,0.072222222222224,-4.14444444444445,0.86,14.1197,261,4.9427,0,1013.07,Mostly cloudy throughout the day.,2010,3,7,1,6.12323399573677E-17,0.94226092211882,-0.334879612170986,-0.989593754421285,-0.143889545174015,True,Heavy Cloud / Rain
Overcast,rain,2.82222222222222,-1.02222222222222,0.7,15.617,260,7.9695,0,1014.54,Mostly cloudy throughout the day.,2010,3,16,1,6.12323399573677E-17,-0.94226092211882,-0.334879612170986,-0.986923980536286,-0.161186403404298,True,Heavy Cloud / Rain
Overcast,rain,2.24444444444444,-1.47777777777778,0.72,14.1358,251,7.0357,0,1014.85,Mostly cloudy throughout the day.,2010,3,17,1,6.12323399573677E-17,-0.997668769190539,-0.068242413364671,-0.949420897984782,-0.314006303232549,True,Heavy Cloud / Rain
Overcast,rain,1.73333333333333,-2.10555555555555,0.78,14.1519,271,14.7315,0,1016.86,Mostly cloudy until night and breezy in the afternoon.,2010,3,1,1,6.12323399573677E-17,0.269796771157024,0.962917287347799,-0.999530989041473,0.030623552141682,True,Heavy Cloud / Rain
Mostly Cloudy,rain,2.77777777777778,-1.1,0.82,15.778,280,11.0446,0,1017.57,Mostly cloudy until night and breezy in the afternoon.,2010,3,7,1,6.12323399573677E-17,0.94226092211882,-0.334879612170986,-0.982352781163204,0.187037465072958,True,Heavy Cloud / Rain
Breezy and Mostly Cloudy,rain,5.04444444444444,-0.233333333333334,0.7,34.4379,290,11.2056,0,1017.49,Mostly cloudy until night and breezy in the afternoon.,2010,3,13,1,6.12323399573677E-17,-0.398401089846242,-0.917211301505453,-0.934777328459292,0.355234213158739,True,Heavy Cloud / Rain
Partly Cloudy,rain,6.08333333333334,2.04444444444444,0.6,23.7958,300,11.27,0,1016.98,Mostly cloudy until night and breezy in the afternoon.,2010,3,16,1,6.12323399573677E-17,-0.94226092211882,-0.334879612170986,-0.85864109143405,0.512577287929287,False,Light Cloud
Mostly Cloudy,rain,2.1,-1.25,0.77,12.075,269,14.168,0,1018.77,Mostly cloudy until night and breezy in the afternoon.,2010,3,21,1,6.12323399573677E-17,-0.519583950035434,0.854419404546488,-0.999990427614762,-0.004375463272152,True,Heavy Cloud / Rain
Mostly Cloudy,rain,2.87222222222222,-0.46111111111111,0.76,12.7995,271,9.982,0,1017.67,Mostly cloudy until evening and breezy starting in the morning continuing until afternoon.,2010,3,4,1,6.12323399573677E-17,0.887885218402375,0.460065037731152,-0.999530989041473,0.030623552141682,True,Heavy Cloud / Rain
Partly Cloudy,rain,7.94444444444444,4.28888888888889,0.52,25.3092,298,11.3988,0,1016.04,Mostly cloudy until evening and breezy starting in the morning continuing until afternoon.,2010,3,15,1,6.12323399573677E-17,-0.816969893010442,-0.576680322114867,-0.876053610995149,0.482213718865775,False,Light Cloud
Mostly Cloudy,rain,6.17777777777778,2.18333333333333,0.6,23.6187,300,9.982,0,1016.28,Mostly cloudy until evening and breezy starting in the morning continuing until afternoon.,2010,3,17,1,6.12323399573677E-17,-0.997668769190539,-0.068242413364671,-0.85864109143405,0.512577287929287,True,Heavy Cloud / Rain
Breezy and Partly Cloudy,rain,7.22222222222222,2.71111111111111,0.38,33.4397,302,11.2056,0,1017.7,Partly cloudy starting overnight and breezy starting in the morning continuing until afternoon.,2010,3,13,1,6.12323399573677E-17,-0.398401089846242,-0.917211301505453,-0.840176614468315,0.542312876945183,False,Light Cloud
Breezy and Partly Cloudy,rain,6.16666666666667,1.22777777777778,0.35,34.7438,304,10.3523,0,1018.35,Partly cloudy starting overnight and breezy starting in the morning continuing until afternoon.,2010,3,15,1,6.12323399573677E-17,-0.816969893010442,-0.576680322114867,-0.820682801707206,0.571384055589593,False,Light Cloud
Partly Cloudy,rain,2.15555555555556,-3.04444444444444,0.5,24.3593,290,9.982,0,1020.99,Partly cloudy starting overnight and breezy starting in the morning continuing until afternoon.,2010,3,19,1,6.12323399573677E-17,-0.887885218402375,0.460065037731152,-0.934777328459292,0.355234213158739,False,Light Cloud
